YearWeek	ScreenID	Screen	Part	Distr	SUISA	OrigTitle	TotPro	TotAdm	TotBox	Dac	Pro_OV_2D	Adm_OV_2D	Box_OV_2D	Pro_GV_2D	Adm_GV_2D	Box_GV_2D	Pro_FV_2D	Adm_FV_2D	Box_FV_2D	Pro_IV_2D	Adm_IV_2D	Box_IV_2D	Pro_OV_3D	Adm_OV_3D	Box_OV_3D	Pro_GV_3D	Adm_GV_3D	Box_GV_3D	Pro_FV_3D	Adm_FV_3D	Box_FV_3D	Pro_IV_3D	Adm_IV_3D	Box_IV_3D	TotPro_OV	TotAdm_OV	TotBox_OV	TotPro_GV	TotAdm_GV	TotBox_GV	TotPro_FV	TotAdm_FV	TotBox_FV	TotPro_IV	TotAdm_IV	TotBox_IV	TotPro_2D	TotAdm_2D	TotBox_2D	TotPro_3D	TotAdm_3D	TotBox_3D
201717	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011184	Die Göttliche Ordnung	2	32	449	r	2	32	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	32	449	0	0	0	0	0	0	0	0	0	2	32	449	0	0	0
201717	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1011294	Manchester By the Sea	2	18	270	r	2	18	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	270	0	0	0	0	0	0	0	0	0	2	18	270	0	0	0
201717	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1011754	Moonlight	2	16	235	r	2	16	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	235	0	0	0	0	0	0	0	0	0	2	16	235	0	0	0
201717	108414	Reinach, TaB* Atelierkino	G	ELITE	1011366	Lion	1	21	315	r	1	21	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	315	0	0	0	0	0	0	0	0	0	1	21	315	0	0	0
201717	108414	Reinach, TaB* Atelierkino	G	ELITE	1011208	The Shack	3	54	824	r	0	0	0	3	54	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	54	824	0	0	0	0	0	0	3	54	824	0	0	0
201717	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1010167	Yalom's Cure	1	6	78	r	1	6	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	78	0	0	0	0	0	0	0	0	0	1	6	78	0	0	0
201717	108414	Reinach, TaB* Atelierkino	G	FOX	1010337	The Boss Baby	2	58	736	r	0	0	0	2	58	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	58	736	0	0	0	0	0	0	2	58	736	0	0	0
201716	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011184	Die Göttliche Ordnung	2	56	839	r	2	56	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	56	839	0	0	0	0	0	0	0	0	0	2	56	839	0	0	0
201716	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1011294	Manchester By the Sea	3	29	434	r	3	29	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	29	434	0	0	0	0	0	0	0	0	0	3	29	434	0	0	0
201716	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1011754	Moonlight	2	18	273	r	2	18	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	273	0	0	0	0	0	0	0	0	0	2	18	273	0	0	0
201716	108414	Reinach, TaB* Atelierkino	G	ELITE	1011366	Lion	1	24	339	r	1	24	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	339	0	0	0	0	0	0	0	0	0	1	24	339	0	0	0
201716	108414	Reinach, TaB* Atelierkino	G	DISNEY	1011411	Beauty and the Beast	4	45	606	r	0	0	0	4	45	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	45	606	0	0	0	0	0	0	4	45	606	0	0	0
201716	108414	Reinach, TaB* Atelierkino	G	ELITE	1011208	The Shack	3	91	1392	r	0	0	0	3	91	1392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	91	1392	0	0	0	0	0	0	3	91	1392	0	0	0
201715	108414	Reinach, TaB* Atelierkino	G	PRAESENS	1011209	Ma vie de Courgette	2	21	307	r	1	11	167	1	10	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	167	1	10	140	0	0	0	0	0	0	2	21	307	0	0	0
201715	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011184	Die Göttliche Ordnung	3	72	1056	r	3	72	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	72	1056	0	0	0	0	0	0	0	0	0	3	72	1056	0	0	0
201715	108414	Reinach, TaB* Atelierkino	G	ELITE	1011366	Lion	2	32	479	r	2	32	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	32	479	0	0	0	0	0	0	0	0	0	2	32	479	0	0	0
201715	108414	Reinach, TaB* Atelierkino	G	DISNEY	1011411	Beauty and the Beast	2	10	144	r	0	0	0	2	10	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	144	0	0	0	0	0	0	2	10	144	0	0	0
201714	108414	Reinach, TaB* Atelierkino	G	PRAESENS	1011209	Ma vie de Courgette	2	22	298	r	0	0	0	2	22	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	298	0	0	0	0	0	0	2	22	298	0	0	0
201714	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011184	Die Göttliche Ordnung	5	115	1696	r	5	115	1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	115	1696	0	0	0	0	0	0	0	0	0	5	115	1696	0	0	0
201714	108414	Reinach, TaB* Atelierkino	G	ELITE	1011366	Lion	4	65	828	r	4	65	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	65	828	0	0	0	0	0	0	0	0	0	4	65	828	0	0	0
201714	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011555	Im Bann des Föhns	1	6	84	r	1	6	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	84	0	0	0	0	0	0	0	0	0	1	6	84	0	0	0
201713	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011184	Die Göttliche Ordnung	5	103	1486	r	5	103	1486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	103	1486	0	0	0	0	0	0	0	0	0	5	103	1486	0	0	0
201713	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011554	Unerhört jenisch	1	14	200	r	1	14	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	200	0	0	0	0	0	0	0	0	0	1	14	200	0	0	0
201713	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1011505	Bibi & Tina - Tohuwabohu Total	2	21	269	r	2	21	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	269	0	0	0	0	0	0	0	0	0	2	21	269	0	0	0
201713	108414	Reinach, TaB* Atelierkino	G	ELITE	1011366	Lion	2	38	557	r	2	38	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	38	557	0	0	0	0	0	0	0	0	0	2	38	557	0	0	0
201713	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1007798	Bödälä - dance the rhythm	1	4	52	r	1	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	52	0	0	0	0	0	0	0	0	0	1	4	52	0	0	0
201713	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011555	Im Bann des Föhns	1	18	254	r	1	18	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	254	0	0	0	0	0	0	0	0	0	1	18	254	0	0	0
201712	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011184	Die Göttliche Ordnung	4	215	3261	r	4	215	3261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	215	3261	0	0	0	0	0	0	0	0	0	4	215	3261	0	0	0
201712	108414	Reinach, TaB* Atelierkino	G	PATHE	1011614	Jackie	2	30	447	r	2	30	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	447	0	0	0	0	0	0	0	0	0	2	30	447	0	0	0
201712	108414	Reinach, TaB* Atelierkino	G	IMPULS	1011456	Das Mädchen vom Änziloch	2	15	227	r	2	15	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	227	0	0	0	0	0	0	0	0	0	2	15	227	0	0	0
201712	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011554	Unerhört jenisch	1	28	415	r	1	28	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	415	0	0	0	0	0	0	0	0	0	1	28	415	0	0	0
201712	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1011505	Bibi & Tina - Tohuwabohu Total	2	32	420	r	2	32	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	32	420	0	0	0	0	0	0	0	0	0	2	32	420	0	0	0
201712	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1002879	O Brother, Where Art Thou?	1	11	167	r	1	11	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	167	0	0	0	0	0	0	0	0	0	1	11	167	0	0	0
201712	108414	Reinach, TaB* Atelierkino	G	IMPULS	1010502	The Little Prince	2	154	1540	r	0	0	0	2	154	1540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	154	1540	0	0	0	0	0	0	2	154	1540	0	0	0
201712	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1007308	Le Petit nicolas	1	321	3130	r	1	321	3130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	321	3130	0	0	0	0	0	0	0	0	0	1	321	3130	0	0	0
201711	108414	Reinach, TaB* Atelierkino	G	FOX	1011326	Hidden Figures	2	17	257	r	2	17	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	257	0	0	0	0	0	0	0	0	0	2	17	257	0	0	0
201711	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011184	Die Göttliche Ordnung	5	265	3793	r	5	265	3793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	265	3793	0	0	0	0	0	0	0	0	0	5	265	3793	0	0	0
201711	108414	Reinach, TaB* Atelierkino	G	IMPULS	1011456	Das Mädchen vom Änziloch	2	31	437	r	2	31	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	31	437	0	0	0	0	0	0	0	0	0	2	31	437	0	0	0
201711	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011554	Unerhört jenisch	1	22	337	r	1	22	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	337	0	0	0	0	0	0	0	0	0	1	22	337	0	0	0
201711	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1011505	Bibi & Tina - Tohuwabohu Total	2	19	242	r	2	19	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	242	0	0	0	0	0	0	0	0	0	2	19	242	0	0	0
201710	108414	Reinach, TaB* Atelierkino	G	FOX	1011326	Hidden Figures	5	71	1058	r	5	71	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	71	1058	0	0	0	0	0	0	0	0	0	5	71	1058	0	0	0
201710	108414	Reinach, TaB* Atelierkino	G	IMPULS	1011456	Das Mädchen vom Änziloch	3	59	859	r	3	59	859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	59	859	0	0	0	0	0	0	0	0	0	3	59	859	0	0	0
201710	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011554	Unerhört jenisch	1	54	793	r	1	54	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	54	793	0	0	0	0	0	0	0	0	0	1	54	793	0	0	0
201710	108414	Reinach, TaB* Atelierkino	G	WB	1010127	The Lego Batman Movie	1	8	104	r	0	0	0	1	8	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	104	0	0	0	0	0	0	1	8	104	0	0	0
201709	108414	Reinach, TaB* Atelierkino	G	LOOK NOW!	1010747	Giovanni Segantini - Magie des Lichts	1	34	429	r	1	34	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	34	429	0	0	0	0	0	0	0	0	0	1	34	429	0	0	0
201709	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1010794	Fifty Shades Darker	5	25	385	r	0	0	0	5	25	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	25	385	0	0	0	0	0	0	5	25	385	0	0	0
201709	108414	Reinach, TaB* Atelierkino	G	IMPULS	1011456	Das Mädchen vom Änziloch	4	57	835	r	4	57	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	57	835	0	0	0	0	0	0	0	0	0	4	57	835	0	0	0
201709	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011554	Unerhört jenisch	1	32	469	r	1	32	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	469	0	0	0	0	0	0	0	0	0	1	32	469	0	0	0
201709	108414	Reinach, TaB* Atelierkino	G	WB	1010127	The Lego Batman Movie	2	2	28	r	0	0	0	2	2	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	28	0	0	0	0	0	0	2	2	28	0	0	0
201708	108414	Reinach, TaB* Atelierkino	G	ELITE	1010928	La la Land	2	22	311	r	2	22	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	311	0	0	0	0	0	0	0	0	0	2	22	311	0	0	0
201708	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	23193	Down By Law	1	13	205	r	1	13	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	205	0	0	0	0	0	0	0	0	0	1	13	205	0	0	0
201708	108414	Reinach, TaB* Atelierkino	G	IMPULS	1011456	Das Mädchen vom Änziloch	3	77	1121	r	3	77	1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	77	1121	0	0	0	0	0	0	0	0	0	3	77	1121	0	0	0
201708	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	84622	The Blues Brothers	1	12	120	r	1	12	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	120	0	0	0	0	0	0	0	0	0	1	12	120	0	0	0
201708	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1011609	Marie Curie	1	7	100	r	1	7	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	100	0	0	0	0	0	0	0	0	0	1	7	100	0	0	0
201708	108414	Reinach, TaB* Atelierkino	G	ELITE	1010671	Ballerina (2015)	2	2	28	r	0	0	0	2	2	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	28	0	0	0	0	0	0	2	2	28	0	0	0
201707	108414	Reinach, TaB* Atelierkino	G	ELITE	1010928	La la Land	4	32	456	r	4	32	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	32	456	0	0	0	0	0	0	0	0	0	4	32	456	0	0	0
201707	108414	Reinach, TaB* Atelierkino	G	CINEJOY MOVIES	1011598	Achter de wolken	1	16	247	r	1	16	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	247	0	0	0	0	0	0	0	0	0	1	16	247	0	0	0
201707	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1011609	Marie Curie	4	55	817	r	4	55	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	55	817	0	0	0	0	0	0	0	0	0	4	55	817	0	0	0
201707	108414	Reinach, TaB* Atelierkino	G	ELITE	1010671	Ballerina (2015)	2	34	456	r	0	0	0	2	34	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	34	456	0	0	0	0	0	0	2	34	456	0	0	0
201706	108414	Reinach, TaB* Atelierkino	G	ELITE	1010928	La la Land	5	84	1258	r	5	84	1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	84	1258	0	0	0	0	0	0	0	0	0	5	84	1258	0	0	0
201706	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011400	Paula	2	22	310	r	2	22	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	310	0	0	0	0	0	0	0	0	0	2	22	310	0	0	0
201706	108414	Reinach, TaB* Atelierkino	G	CINEJOY MOVIES	1011598	Achter de wolken	1	6	87	r	1	6	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	87	0	0	0	0	0	0	0	0	0	1	6	87	0	0	0
201706	108414	Reinach, TaB* Atelierkino	G	DCM FILM	1011609	Marie Curie	2	21	291	r	2	21	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	291	0	0	0	0	0	0	0	0	0	2	21	291	0	0	0
201706	108414	Reinach, TaB* Atelierkino	G	ELITE	1010671	Ballerina (2015)	2	34	458	r	0	0	0	2	34	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	34	458	0	0	0	0	0	0	2	34	458	0	0	0
201705	108414	Reinach, TaB* Atelierkino	G	DISNEY	1011197	Vaiana	2	41	521	r	0	0	0	2	41	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	41	521	0	0	0	0	0	0	2	41	521	0	0	0
201705	108414	Reinach, TaB* Atelierkino	G	ELITE	1010928	La la Land	5	153	2036	r	5	153	2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	153	2036	0	0	0	0	0	0	0	0	0	5	153	2036	0	0	0
201705	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011400	Paula	4	32	464	r	4	32	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	32	464	0	0	0	0	0	0	0	0	0	4	32	464	0	0	0
201705	108414	Reinach, TaB* Atelierkino	G	XENIX	1011332	Einfach leben	1	14	216	r	1	14	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	216	0	0	0	0	0	0	0	0	0	1	14	216	0	0	0
201704	108414	Reinach, TaB* Atelierkino	G	DISNEY	1011197	Vaiana	2	19	252	r	0	0	0	2	19	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	252	0	0	0	0	0	0	2	19	252	0	0	0
201704	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011391	Paterson	2	14	203	r	2	14	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	203	0	0	0	0	0	0	0	0	0	2	14	203	0	0	0
201704	108414	Reinach, TaB* Atelierkino	G	ELITE	1010928	La la Land	5	103	1491	r	5	103	1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	103	1491	0	0	0	0	0	0	0	0	0	5	103	1491	0	0	0
201704	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011191	Welcome to norway	2	16	250	r	2	16	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	250	0	0	0	0	0	0	0	0	0	2	16	250	0	0	0
201704	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1003074	Billy Elliot	1	10	130	r	1	10	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	130	0	0	0	0	0	0	0	0	0	1	10	130	0	0	0
201704	108414	Reinach, TaB* Atelierkino	G	XENIX	1011332	Einfach leben	1	15	225	r	1	15	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	225	0	0	0	0	0	0	0	0	0	1	15	225	0	0	0
201703	108414	Reinach, TaB* Atelierkino	G	DISNEY	1011197	Vaiana	2	24	325	r	0	0	0	2	24	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	24	325	0	0	0	0	0	0	2	24	325	0	0	0
201703	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011391	Paterson	4	36	540	r	4	36	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	36	540	0	0	0	0	0	0	0	0	0	4	36	540	0	0	0
201703	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011191	Welcome to norway	1	4	52	r	1	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	52	0	0	0	0	0	0	0	0	0	1	4	52	0	0	0
201703	108414	Reinach, TaB* Atelierkino	G	IMPULS	1011086	Demain tout commence	4	53	805	r	2	9	129	2	44	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	129	2	44	676	0	0	0	0	0	0	4	53	805	0	0	0
201703	108414	Reinach, TaB* Atelierkino	G	NO DISTRIBUTOR	83290	Monty Python - Life of Brian	1	4	60	r	1	4	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	60	0	0	0	0	0	0	0	0	0	1	4	60	0	0	0
201702	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011390	I, Daniel Blake	2	8	116	r	2	8	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	116	0	0	0	0	0	0	0	0	0	2	8	116	0	0	0
201702	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011008	L' Odyssee	1	2	32	r	1	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0
201702	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1010046	Sing	2	32	420	r	0	0	0	2	32	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	32	420	0	0	0	0	0	0	2	32	420	0	0	0
201702	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011191	Welcome to norway	1	21	325	r	1	21	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	325	0	0	0	0	0	0	0	0	0	1	21	325	0	0	0
201702	108414	Reinach, TaB* Atelierkino	G	IMPULS	1011086	Demain tout commence	5	77	1152	r	3	29	418	2	48	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	29	418	2	48	734	0	0	0	0	0	0	5	77	1152	0	0	0
201701	108414	Reinach, TaB* Atelierkino	G	ELITE	1007284	Taking Woodstock	1	29	290	r	1	29	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	290	0	0	0	0	0	0	0	0	0	1	29	290	0	0	0
201701	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011390	I, Daniel Blake	2	31	442	r	2	31	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	31	442	0	0	0	0	0	0	0	0	0	2	31	442	0	0	0
201701	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011008	L' Odyssee	2	6	93	r	2	6	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	93	0	0	0	0	0	0	0	0	0	2	6	93	0	0	0
201701	108414	Reinach, TaB* Atelierkino	G	UNIVERSAL	1010046	Sing	4	102	1339	r	0	0	0	4	102	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	102	1339	0	0	0	0	0	0	4	102	1339	0	0	0
201652	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011390	I, Daniel Blake	2	15	215	r	2	15	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	215	0	0	0	0	0	0	0	0	0	2	15	215	0	0	0
201652	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011008	L' Odyssee	2	13	201	r	2	13	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	201	0	0	0	0	0	0	0	0	0	2	13	201	0	0	0
201652	108414	Reinach, TaB* Atelierkino	G	FILMCOOPI	1011458	Pettersson und Findus - das Schönste Weihnachten Überhaupt	3	29	388	r	3	29	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	29	388	0	0	0	0	0	0	0	0	0	3	29	388	0	0	0
201651	108414	Reinach, TaB* Atelierkino	G	ELITE	1011296	Hell or High Water	2	10	145	r	2	10	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	145	0	0	0	0	0	0	0	0	0	2	10	145	0	0	0
201651	108414	Reinach, TaB* Atelierkino	G	FOX	1009709	Trolls	2	13	272	r	0	0	0	2	13	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	272	0	0	0	0	0	0	2	13	272	0	0	0
201651	108414	Reinach, TaB* Atelierkino	G	WB	1011141	Sully	5	40	576	r	5	40	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	40	576	0	0	0	0	0	0	0	0	0	5	40	576	0	0	0
201651	108414	Reinach, TaB* Atelierkino	G	PATHE	1001740	Le Diner de cons	1	10	110	r	1	10	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	110	0	0	0	0	0	0	0	0	0	1	10	110	0	0	0
201651	108414	Reinach, TaB* Atelierkino	G	XENIX	1011333	Finsteres glück	1	9	110	r	1	9	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	110	0	0	0	0	0	0	0	0	0	1	9	110	0	0	0
201651	108414	Reinach, TaB* Atelierkino	G	PATHE	1011241	Florence Foster Jenkins	2	28	409	r	2	28	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	28	409	0	0	0	0	0	0	0	0	0	2	28	409	0	0	0
201650	108414	Reinach, TaB* Atelierkino	G	PATHE	1011241	Florence Foster Jenkins	5	85	1261	r	3	56	806	2	29	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	56	806	2	29	455	0	0	0	0	0	0	5	85	1261	0	0	0
201650	108414	Reinach, TaB* Atelierkino	G	FRENETIC	1011323	Cafe Society	2	0	0	r	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
